cds_code,name,district,county,county_code,street,city,zip,phone,website,latitude,longitude,grade_low,grade_high,grade_source,level,total_enrollment,k8_enrollment,teachers_ft,teachers_pt,student_teacher_ratio,grades_used,school_shape,is_selectable,is_virtual,sector,status,grade_span_raw,slug
01751016172456,ACELLUS - CARROLL,Pleasanton Unified,Alameda,01,,,,,,,,0,12,PSA enrollment by grade,k12,13,9,1,1,6.5,13,homeschool_shaped,False,False,private,Active,K-12,acellus-carroll-alameda
01612006159180,Acton Academy East Bay,Livermore Valley Joint Unified,Alameda,01,,,,,,,,0,9,PSA enrollment by grade,k12,18,17,3,1,4.5,10,micro,True,False,private,Active,K-9,acton-academy-east-bay-alameda
01611926965909,All Saints Catholic School,Hayward Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,150,150,8,3,13.6,9,established,True,False,private,Active,K-8,all-saints-catholic-school-alameda
01611767103799,Alsion Montessori Middle/High,Fremont Unified,Alameda,01,,,,,,,,7,12,PSA enrollment by grade,middle_high,50,15,4,0,12.5,6,established,True,False,private,Active,7-12,alsion-montessori-middle-high-alameda
01611436135743,American International Montessori School,Berkeley Unified,Alameda,01,,,,,,,,0,5,PSA enrollment by grade,elementary,46,46,22,2,1.9,6,established,True,False,private,Active,K-5,american-international-montessori-school-alameda
01612916972574,Assumption,San Leandro Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,260,260,17,2,13.7,9,established,True,False,private,Active,K-8,assumption-alameda
01612597071632,Aurora School,Oakland Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,75,75,10,2,6.2,9,established,True,False,private,Active,K-8,aurora-school-alameda
01611766152276,BASIS Independent Fremont,Fremont Unified,Alameda,01,,,,,,,,0,5,PSA enrollment by grade,elementary,352,352,35,0,10.1,6,established,True,False,private,Active,K-5,basis-independent-fremont-alameda
01611766159222,BASIS Independent Fremont Upper School,Fremont Unified,Alameda,01,,,,,,,,6,12,PSA enrollment by grade,middle_high,353,161,33,0,10.7,7,established,True,False,private,Active,6-12,basis-independent-fremont-upper-school-alameda
01611430117002,Bayhill High,Berkeley Unified,Alameda,01,,,,,,,,7,12,PSA enrollment by grade,middle_high,67,5,11,1,5.6,6,established,True,False,private,Active,7-12,bayhill-high-alameda
01611926975999,Bayside Adventist Christian School,Hayward Unified,Alameda,01,,,,,,,,0,5,PSA enrollment by grade,elementary,9,9,2,0,4.5,6,homeschool_shaped,False,False,private,Active,K-5,bayside-adventist-christian-school-alameda
01612596134100,Baywood Learning Centers,Oakland Unified,Alameda,01,,,,,,,,1,12,PSA enrollment by grade,k12,75,54,0,4,18.8,12,established,True,False,private,Active,1-12,baywood-learning-centers-alameda
01100176175277,Beauty by Krystal,Alameda County Office of Education,Alameda,01,,,,,,,,0,12,PSA enrollment by grade,k12,124,81,1,1,62.0,13,established,True,False,private,Active,K-12,beauty-by-krystal-alameda
01611766169924,Benjamites Academy,Fremont Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,6,6,2,0,3.0,6,homeschool_shaped,False,False,private,Active,K-8,benjamites-academy-alameda
01612596967475,Bentley School,Oakland Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,359,359,42,0,8.5,9,established,True,False,private,Active,K-8,bentley-school-alameda
01612596142236,Berkeley Rose Waldorf School,Oakland Unified,Alameda,01,,,,,,,,0,6,PSA enrollment by grade,elementary,113,113,20,8,4.0,7,established,True,False,private,Active,K-6,berkeley-rose-waldorf-school-alameda
01611436972723,Berkwood Hedge School,Berkeley Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,114,114,17,2,6.0,9,established,True,False,private,Active,K-8,berkwood-hedge-school-alameda
01751016162861,Big Minds,Pleasanton Unified,Alameda,01,,,,,,,,1,8,PSA enrollment by grade,k8,24,24,8,0,3.0,7,established,True,False,private,Active,1-8,big-minds-alameda
01611436989784,Black Pine Circle School,Berkeley Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,309,309,42,4,6.7,9,established,True,False,private,Active,K-8,black-pine-circle-school-alameda
01750936972657,Brave Christian Elementary School,Dublin Unified,Alameda,01,,,,,,,,0,5,PSA enrollment by grade,elementary,175,175,17,2,9.2,6,established,True,False,private,Active,K-5,brave-christian-elementary-school-alameda
01750936933170,Brave Christian Middle / High School,Dublin Unified,Alameda,01,,,,,,,,6,12,PSA enrollment by grade,middle_high,243,114,19,11,8.1,7,established,True,False,private,Active,6-12,brave-christian-middle-high-school-alameda
01611926143754,California Crosspoint Academy,Hayward Unified,Alameda,01,,,,,,,,0,12,PSA enrollment by grade,k12,567,346,42,13,10.3,13,established,True,False,private,Active,K-12,california-crosspoint-academy-alameda
01612006167621,Celebration Life Academy,Livermore Valley Joint Unified,Alameda,01,,,,,,,,0,5,PSA enrollment by grade,elementary,22,22,1,2,7.3,6,micro,True,False,private,Active,K-5,celebration-life-academy-alameda
01612347091234,Challenger School - Newark,Newark Unified,Alameda,01,,,,,,,,0,0,PSA enrollment by grade,elementary,34,34,2,0,17.0,1,micro,True,False,private,Active,K-K,challenger-school-newark-alameda
01612347055411,Challenger School – Ardenwood,Newark Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,831,831,38,0,21.9,9,established,True,False,private,Active,K-8,challenger-school-ardenwood-alameda
01751016165294,Cheder of the Bay Area,Pleasanton Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,149,149,19,14,4.5,9,established,True,False,private,Active,K-8,cheder-of-the-bay-area-alameda
01611196204697,Coastline Christian Schools,Alameda Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,243,243,30,2,7.6,9,established,True,False,private,Active,K-8,coastline-christian-schools-alameda
01612756972632,Corpus Christi Elementary,Piedmont City Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,218,218,11,3,15.6,9,established,True,False,private,Active,K-8,corpus-christi-elementary-alameda
01611436928766,Crowden School,Berkeley Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,51,51,5,20,2.0,7,established,True,False,private,Active,K-8,crowden-school-alameda
01612596149835,Deecolonize Academy,Oakland Unified,Alameda,01,,,,,,,,2,12,PSA enrollment by grade,k12,9,7,2,10,0.8,5,established,True,False,private,Active,2-12,deecolonize-academy-alameda
01611686148506,East Bay German International School,Emery Unified,Alameda,01,,,,,,,,0,11,PSA enrollment by grade,k12,107,97,30,0,3.6,12,established,True,False,private,Active,K-11,east-bay-german-international-school-alameda
01611436900757,Ecole Bilingue De Berkeley,Berkeley Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,315,315,34,11,7.0,9,established,True,False,private,Active,K-8,ecole-bilingue-de-berkeley-alameda
01611436172100,Emerge Berkeley Christian Academy,Berkeley Unified,Alameda,01,,,,,,,,1,5,PSA enrollment by grade,elementary,16,16,2,3,3.2,3,micro,True,False,private,Active,1-5,emerge-berkeley-christian-academy-alameda
01611196165120,EnCompass Four Corners School,Alameda Unified,Alameda,01,,,,,,,,3,6,PSA enrollment by grade,elementary,12,12,1,0,12.0,4,homeschool_shaped,False,False,private,Active,3-6,encompass-four-corners-school-alameda
01611686172043,Escuela Bilingüe Internacional,Emery Unified,Alameda,01,,,,,,,,2,8,PSA enrollment by grade,k8,148,148,17,2,7.8,7,established,True,False,private,Active,2-8,escuela-bilingue-internacional-alameda-6172043
01612596138184,Escuela Bilingüe Internacional,Oakland Unified,Alameda,01,,,,,,,,0,1,PSA enrollment by grade,elementary,56,56,9,2,5.1,2,established,True,False,private,Active,K-1,escuela-bilingue-internacional-alameda-6138184
01612596909832,Fred Finch–Oakland Hills Academy,Oakland Unified,Alameda,01,,,,,,,,6,12,PSA enrollment by grade,middle_high,14,4,2,0,7.0,6,homeschool_shaped,False,False,private,Active,6-12,fred-finchoakland-hills-academy-alameda
01611766909840,Fremont Christian School,Fremont Unified,Alameda,01,,,,,,,,0,12,PSA enrollment by grade,k12,352,249,26,4,11.7,13,established,True,False,private,Active,K-12,fremont-christian-school-alameda
01611436138291,Fusion Academy Berkeley,Berkeley Unified,Alameda,01,,,,,,,,7,12,PSA enrollment by grade,middle_high,23,3,13,3,1.4,6,established,True,False,private,Active,7-12,fusion-academy-berkeley-alameda
01751016158455,Fusion Academy Pleasanton,Pleasanton Unified,Alameda,01,,,,,,,,6,12,PSA enrollment by grade,middle_high,34,8,11,2,2.6,7,established,True,False,private,Active,6-12,fusion-academy-pleasanton-alameda
01611926171078,Grace Academy,Hayward Unified,Alameda,01,,,,,,,,0,2,PSA enrollment by grade,elementary,11,11,1,0,11.0,2,homeschool_shaped,False,False,private,Active,K-2,grace-academy-alameda
01612597083397,Growing Light Montessori School,Oakland Unified,Alameda,01,,,,,,,,0,0,PSA enrollment by grade,elementary,25,25,4,3,3.6,1,micro,True,False,private,Active,K-K,growing-light-montessori-school-alameda
01611926174270,Hayward Twin Oaks Montessori School,Hayward Unified,Alameda,01,,,,,,,,0,10,PSA enrollment by grade,k12,23,11,1,0,23.0,3,micro,True,False,private,Active,K-10,hayward-twin-oaks-montessori-school-alameda
01612596932925,Head-Royce School,Oakland Unified,Alameda,01,,,,,,,,0,12,PSA enrollment by grade,k12,916,500,116,10,7.3,13,established,True,False,private,Active,K-12,head-royce-school-alameda
01611766972731,Holy Spirit School,Fremont Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,243,243,16,3,12.8,9,established,True,False,private,Active,K-8,holy-spirit-school-alameda
01611766140461,Ilm Academy,Fremont Unified,Alameda,01,,,,,,,,0,11,PSA enrollment by grade,k12,210,184,18,3,10.0,12,established,True,False,private,Active,K-11,ilm-academy-alameda
01612597099518,Julia Morgan School for Girls,Oakland Unified,Alameda,01,,,,,,,,6,8,PSA enrollment by grade,middle,133,133,18,3,6.3,3,established,True,False,private,Active,6-8,julia-morgan-school-for-girls-alameda
01611766155717,Kiddoland Learning Center,Fremont Unified,Alameda,01,,,,,,,,0,2,PSA enrollment by grade,elementary,8,8,6,0,1.3,2,micro,True,False,private,Active,K-2,kiddoland-learning-center-alameda
01611196172472,Kids Elite,Alameda Unified,Alameda,01,,,,,,,,0,4,PSA enrollment by grade,elementary,31,31,3,3,5.2,5,micro,True,False,private,Active,K-4,kids-elite-alameda
01612006153472,King's Classical Academy,Livermore Valley Joint Unified,Alameda,01,,,,,,,,0,12,PSA enrollment by grade,k12,100,89,7,5,8.3,13,established,True,False,private,Active,K-12,king-s-classical-academy-alameda
01612596133722,LAMBO Academy International,Oakland Unified,Alameda,01,,,,,,,,8,12,PSA enrollment by grade,middle_high,6,1,1,1,3.0,5,homeschool_shaped,False,False,private,Active,8-12,lambo-academy-international-alameda
01613097003304,Lea's Christian,San Lorenzo Unified,Alameda,01,,,,,,,,0,5,PSA enrollment by grade,elementary,28,28,6,0,4.7,6,micro,True,False,private,Active,K-5,lea-s-christian-alameda
01612596172928,Liberated Kids PSP,Oakland Unified,Alameda,01,,,,,,,,1,7,PSA enrollment by grade,k8,10,10,7,4,0.9,5,established,True,False,private,Active,1-7,liberated-kids-psp-alameda
01612006136097,Livermore Valley Academy,Livermore Valley Joint Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,61,61,11,1,5.1,9,established,True,False,private,Active,K-8,livermore-valley-academy-alameda
01611436168033,MarWell,Berkeley Unified,Alameda,01,,,,,,,,8,12,PSA enrollment by grade,middle_high,6,1,1,2,2.0,5,micro,True,False,private,Active,8-12,marwell-alameda
01612596906549,Mills College Children's School at Northeastern University,Oakland Unified,Alameda,01,,,,,,,,0,5,PSA enrollment by grade,elementary,23,23,4,0,5.8,6,micro,True,False,private,Active,K-5,mills-college-children-s-school-at-northeastern-university-alameda
01612426138648,Mission Hills Middle School,New Haven Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,384,384,30,1,12.4,9,established,True,False,private,Active,K-8,mission-hills-middle-school-alameda
01611436173645,Monarch Tree School,Berkeley Unified,Alameda,01,,,,,,,,4,12,PSA enrollment by grade,middle_high,7,4,1,4,1.4,3,micro,True,False,private,Active,4-12,monarch-tree-school-alameda
01611927103286,Montessori Children's House of Hayward,Hayward Unified,Alameda,01,,,,,,,,0,0,PSA enrollment by grade,elementary,6,6,3,1,1.5,1,micro,True,False,private,Active,K-K,montessori-children-s-house-of-hayward-alameda
01611196141683,Montessori Elementary School of Alameda,Alameda Unified,Alameda,01,,,,,,,,1,7,PSA enrollment by grade,k8,13,13,2,0,6.5,7,homeschool_shaped,False,False,private,Active,1-7,montessori-elementary-school-of-alameda-alameda
01611766993778,Montessori School of Fremont,Fremont Unified,Alameda,01,,,,,,,,0,6,PSA enrollment by grade,elementary,117,117,15,7,5.3,7,established,True,False,private,Active,K-6,montessori-school-of-fremont-alameda
01612597098106,Muhammad University,Oakland Unified,Alameda,01,,,,,,,,1,12,PSA enrollment by grade,k12,16,10,4,0,4.0,11,micro,True,False,private,Active,1-12,muhammad-university-alameda
01612347047236,New Horizons School,Newark Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,125,125,14,2,7.8,9,established,True,False,private,Active,K-8,new-horizons-school-alameda
01612597054018,Northern Light School,Oakland Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,119,119,16,4,6.0,9,established,True,False,private,Active,K-8,northern-light-school-alameda
01612597081524,Oakland Hebrew Day School,Oakland Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,162,162,29,4,4.9,9,established,True,False,private,Active,K-8,oakland-hebrew-day-school-alameda
01611506133441,OneSchool Global - San Francisco,Castro Valley Unified,Alameda,01,,,,,,,,3,12,PSA enrollment by grade,middle_high,33,23,3,0,11.0,10,micro,True,False,private,Active,3-12,oneschool-global-san-francisco-alameda
01611506970651,Our Lady of Grace School,Castro Valley Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,147,147,9,4,11.3,9,established,True,False,private,Active,K-8,our-lady-of-grace-school-alameda
01612006995583,Our Savior Lutheran School,Livermore Valley Joint Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,423,423,25,12,11.4,9,established,True,False,private,Active,K-8,our-savior-lutheran-school-alameda
01100176173587,Our Tribe of Many Academy,Alameda County Office of Education,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,6,6,3,1,1.5,4,micro,True,False,private,Active,K-8,our-tribe-of-many-academy-alameda
01612596998470,Park Day School,Oakland Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,325,325,38,0,8.6,9,established,True,False,private,Active,K-8,park-day-school-alameda
01611767100902,Peace Terrace Academy,Fremont Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,207,207,26,1,7.7,9,established,True,False,private,Active,K-8,peace-terrace-academy-alameda
01612596150544,Pear Tree Community School,Oakland Unified,Alameda,01,,,,,,,,0,6,PSA enrollment by grade,elementary,64,64,6,3,7.1,7,established,True,False,private,Active,K-6,pear-tree-community-school-alameda
01612596933030,Pentecostal Way of Truth School Academy,Oakland Unified,Alameda,01,,,,,,,,3,12,PSA enrollment by grade,middle_high,13,8,3,4,1.9,7,micro,True,False,private,Active,3-12,pentecostal-way-of-truth-school-academy-alameda
01611766967483,Prince of Peace Lutheran School,Fremont Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,370,370,22,3,14.8,9,established,True,False,private,Active,K-8,prince-of-peace-lutheran-school-alameda
01611926172696,RISE East Bay,Hayward Unified,Alameda,01,,,,,,,,0,4,PSA enrollment by grade,elementary,10,10,0,4,2.5,5,micro,True,False,private,Active,K-4,rise-east-bay-alameda
01611506913131,Redwood Christian Elementary,Castro Valley Unified,Alameda,01,,,,,,,,0,5,PSA enrollment by grade,elementary,237,237,11,2,18.2,6,established,True,False,private,Active,K-5,redwood-christian-elementary-alameda
01613096998488,Redwood Christian Middle School and High School,San Lorenzo Unified,Alameda,01,,,,,,,,6,12,PSA enrollment by grade,middle_high,384,161,26,3,13.2,7,established,True,False,private,Active,6-12,redwood-christian-middle-school-and-high-school-alameda
01612596995542,Redwood Day School,Oakland Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,417,417,54,5,7.1,9,established,True,False,private,Active,K-8,redwood-day-school-alameda
01611926166862,Rising Star Sped Academy,Hayward Unified,Alameda,01,,,,,,,,0,12,PSA enrollment by grade,k12,80,55,9,0,8.9,13,established,True,False,private,Active,K-12,rising-star-sped-academy-alameda
01750936173900,Rising Star Sped Academy - Capella,Dublin Unified,Alameda,01,,,,,,,,6,12,PSA enrollment by grade,middle_high,6,1,4,0,1.5,4,micro,True,False,private,Active,6-12,rising-star-sped-academy-capella-alameda
01611766158778,Rivendell Academy of Fremont,Fremont Unified,Alameda,01,,,,,,,,1,12,PSA enrollment by grade,k12,45,22,0,0,,12,micro,True,False,private,Active,1-12,rivendell-academy-of-fremont-alameda
01611926166672,Safari Kid Hayward,Hayward Unified,Alameda,01,,,,,,,,0,1,PSA enrollment by grade,elementary,15,15,2,0,7.5,2,homeschool_shaped,False,False,private,Active,K-1,safari-kid-hayward-alameda
01611926965917,Saint Clement Catholic School,Hayward Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,273,273,12,1,21.0,9,established,True,False,private,Active,K-8,saint-clement-catholic-school-alameda
01612596973010,Saint Leo the Great School,Oakland Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,200,200,10,3,15.4,9,established,True,False,private,Active,K-8,saint-leo-the-great-school-alameda
01611436973085,School of the Madeleine,Berkeley Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,227,227,11,13,9.5,9,established,True,False,private,Active,K-8,school-of-the-madeleine-alameda
01613097035512,Seneca Family of Agencies - James Baldwin Academy,San Lorenzo Unified,Alameda,01,,,,,,,,6,12,PSA enrollment by grade,middle_high,48,16,6,0,8.0,7,micro,True,False,private,Active,6-12,seneca-family-of-agencies-james-baldwin-academy-alameda
01612427077548,Seneca Family of Agencies - Pathfinder Academy,New Haven Unified,Alameda,01,,,,,,,,7,12,PSA enrollment by grade,middle_high,27,8,4,0,6.8,6,micro,True,False,private,Active,7-12,seneca-family-of-agencies-pathfinder-academy-alameda
01612596140131,Seneca Family of Agencies-Maya Angelou Academy,Oakland Unified,Alameda,01,,,,,,,,1,5,PSA enrollment by grade,elementary,19,19,3,0,6.3,5,micro,True,False,private,Active,1-5,seneca-family-of-agencies-maya-angelou-academy-alameda
01611436139620,Shu Ren International School,Berkeley Unified,Alameda,01,,,,,,,,0,5,PSA enrollment by grade,elementary,62,62,17,1,3.4,6,established,True,False,private,Active,K-5,shu-ren-international-school-alameda
01612597077878,"Spectrum Center, Camden Campus",Oakland Unified,Alameda,01,,,,,,,,1,12,PSA enrollment by grade,k12,35,17,4,0,8.8,11,micro,True,False,private,Active,1-12,spectrum-center-camden-campus-alameda
01612596960694,St Paul's Episcopal School,Oakland Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,339,339,37,3,8.5,9,established,True,False,private,Active,K-8,st-paul-s-episcopal-school-alameda
01612596904452,St. Andrew M.B.C. Private P. C. P. C.,Oakland Unified,Alameda,01,,,,,,,,1,12,PSA enrollment by grade,k12,7,1,3,7,0.7,3,established,True,False,private,Active,1-12,st-andrew-m-b-c-private-p-c-p-c-alameda
01611926972871,St. Bede School,Hayward Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,204,204,9,2,18.5,9,established,True,False,private,Active,K-8,st-bede-school-alameda
01612346972921,St. Edward Parish,Newark Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,225,225,12,2,16.1,9,established,True,False,private,Active,K-8,st-edward-parish-alameda
01612596972939,St. Elizabeth School Elementary (A Lumen Christi Academy),Oakland Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,188,188,7,0,26.9,9,established,True,False,private,Active,K-8,st-elizabeth-school-elementary-a-lumen-christi-academy-alameda
01613096972947,St. Felicitas Catholic School,San Lorenzo Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,184,184,12,0,15.3,9,established,True,False,private,Active,K-8,st-felicitas-catholic-school-alameda
01611926972970,St. Joachim's Elementary,Hayward Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,311,311,11,0,28.3,9,established,True,False,private,Active,K-8,st-joachim-s-elementary-alameda
01613096970602,St. John Catholic School,San Lorenzo Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,147,147,9,2,13.4,9,established,True,False,private,Active,K-8,st-john-catholic-school-alameda
01611196965891,St. Joseph Elementary,Alameda Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,278,278,13,1,19.9,9,established,True,False,private,Active,K-8,st-joseph-elementary-alameda-6965891
01611766972996,St. Joseph Elementary,Fremont Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,188,188,11,4,12.5,9,established,True,False,private,Active,K-8,st-joseph-elementary-alameda-6972996
01612916970636,St. Leander,San Leandro Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,136,136,8,4,11.3,9,established,True,False,private,Active,K-8,st-leander-alameda
01612006967525,St. Michael School,Livermore Valley Joint Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,164,164,12,6,9.1,9,established,True,False,private,Active,K-8,st-michael-school-alameda
01611196973077,St. Philip Neri Elementary,Alameda Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,209,209,14,4,11.6,9,established,True,False,private,Active,K-8,st-philip-neri-elementary-alameda
01750937012222,St. Raymond,Dublin Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,245,245,14,1,16.3,9,established,True,False,private,Active,K-8,st-raymond-alameda
01612596967533,St. Theresa School,Oakland Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,210,210,17,4,10.0,9,established,True,False,private,Active,K-8,st-theresa-school-alameda
01612596994107,St. Vincent's Day Home,Oakland Unified,Alameda,01,,,,,,,,0,0,PSA enrollment by grade,elementary,44,44,6,0,7.3,1,micro,True,False,private,Active,K-K,st-vincent-s-day-home-alameda
01612347045446,Stellar Academy for Dyslexics,Newark Unified,Alameda,01,,,,,,,,2,7,PSA enrollment by grade,k8,12,12,0,3,4.0,6,micro,True,False,private,Active,2-7,stellar-academy-for-dyslexics-alameda
01751016161988,Stratford MIddle School,Pleasanton Unified,Alameda,01,,,,,,,,6,8,PSA enrollment by grade,middle,147,147,18,3,7.0,3,established,True,False,private,Active,6-8,stratford-middle-school-alameda
01611766141923,Stratford School,Fremont Unified,Alameda,01,,,,,,,,0,0,PSA enrollment by grade,elementary,91,91,6,0,15.2,1,established,True,False,private,Active,K-K,stratford-school-alameda-6141923
01611766206023,Stratford School,Fremont Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,660,660,42,3,14.7,9,established,True,False,private,Active,K-8,stratford-school-alameda-6206023
01751016143788,Stratford School - Pleasanton,Pleasanton Unified,Alameda,01,,,,,,,,0,5,PSA enrollment by grade,elementary,361,361,26,0,13.9,6,established,True,False,private,Active,K-5,stratford-school-pleasanton-alameda
01750936165211,Stratford School Dublin,Dublin Unified,Alameda,01,,,,,,,,0,5,PSA enrollment by grade,elementary,182,182,20,4,7.6,6,established,True,False,private,Active,K-5,stratford-school-dublin-alameda
01612006167480,Summa Academy,Livermore Valley Joint Unified,Alameda,01,,,,,,,,5,9,PSA enrollment by grade,middle_high,23,22,3,0,7.7,5,micro,True,False,private,Active,5-9,summa-academy-alameda-6167480
01751010140871,Summa Academy,Pleasanton Unified,Alameda,01,,,,,,,,0,6,PSA enrollment by grade,elementary,40,40,7,0,5.7,7,micro,True,False,private,Active,K-6,summa-academy-alameda-0140871
01611436972533,The Academy School,Berkeley Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,118,118,17,3,5.9,9,established,True,False,private,Active,K-8,the-academy-school-alameda
01611436967442,The Berkeley School,Berkeley Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,96,96,19,9,3.4,9,established,True,False,private,Active,K-8,the-berkeley-school-alameda
01611196979140,The Phillips Academy,Alameda Unified,Alameda,01,,,,,,,,6,12,PSA enrollment by grade,middle_high,60,17,9,1,6.0,7,established,True,False,private,Active,6-12,the-phillips-academy-alameda
01750937103989,The Quarry Lane School,Dublin Unified,Alameda,01,,,,,,,,0,12,PSA enrollment by grade,k12,1075,756,145,1,7.4,13,established,True,False,private,Active,K-12,the-quarry-lane-school-alameda
01612596141048,"The Renaissance International School, Inc",Oakland Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,59,59,10,2,4.9,9,established,True,False,private,Active,K-8,the-renaissance-international-school-inc-alameda
01611276138044,Tilden Preparatory School,Albany City Unified,Alameda,01,,,,,,,,6,12,PSA enrollment by grade,middle_high,136,22,45,5,2.7,7,established,True,False,private,Active,6-12,tilden-preparatory-school-alameda
01612427088743,Union City Christian School,New Haven Unified,Alameda,01,,,,,,,,0,11,PSA enrollment by grade,k12,56,51,5,2,8.0,11,established,True,False,private,Active,K-11,union-city-christian-school-alameda
01612006900773,Valley Montessori School,Livermore Valley Joint Unified,Alameda,01,,,,,,,,0,8,PSA enrollment by grade,k8,216,216,20,2,9.8,9,established,True,False,private,Active,K-8,valley-montessori-school-alameda
01612006159214,Verity Academy East Bay,Livermore Valley Joint Unified,Alameda,01,,,,,,,,1,12,PSA enrollment by grade,k12,40,29,25,0,1.6,12,established,True,False,private,Active,1-12,verity-academy-east-bay-alameda
01611437045552,Via Center,Berkeley Unified,Alameda,01,,,,,,,,6,12,PSA enrollment by grade,middle_high,6,1,1,0,6.0,3,homeschool_shaped,False,False,private,Active,6-12,via-center-alameda
01611436994651,Walden Center & School,Berkeley Unified,Alameda,01,,,,,,,,0,6,PSA enrollment by grade,elementary,65,65,7,4,5.9,7,established,True,False,private,Active,K-6,walden-center-school-alameda
01613096995559,Woodroe Woods School,San Lorenzo Unified,Alameda,01,,,,,,,,0,5,PSA enrollment by grade,elementary,76,76,19,3,3.5,6,established,True,False,private,Active,K-5,woodroe-woods-school-alameda
07617967100456,A Better Chance / California Autism Foundation,West Contra Costa Unified,Contra Costa,07,,,,,,,,4,12,PSA enrollment by grade,middle_high,41,11,7,0,5.9,9,micro,True,False,private,Active,4-12,a-better-chance-california-autism-foundation-contra-costa
07617546134183,Above and Beyond Academy,Mt. Diablo Unified,Contra Costa,07,,,,,,,,3,12,PSA enrollment by grade,middle_high,55,16,0,0,,8,established,True,False,private,Active,3-12,above-and-beyond-academy-contra-costa
07616636140669,All God's Children Christian School,Byron Union Elementary,Contra Costa,07,,,,,,,,0,5,PSA enrollment by grade,elementary,89,89,5,0,17.8,6,established,True,False,private,Active,K-5,all-god-s-children-christian-school-contra-costa
07617546172613,American International School of Excellence,Mt. Diablo Unified,Contra Costa,07,,,,,,,,7,9,PSA enrollment by grade,middle_high,450,300,15,0,30.0,3,established,True,False,private,Active,7-9,american-international-school-of-excellence-contra-costa
07100746175178,Angelina Chewning Homeschool,Contra Costa County Office of Education,Contra Costa,07,,,,,,,,0,7,PSA enrollment by grade,k8,10,10,2,0,5.0,5,homeschool_shaped,False,False,private,Active,K-7,angelina-chewning-homeschool-contra-costa
07617540112920,"Anova Center for Education, Contra Costa",Mt. Diablo Unified,Contra Costa,07,,,,,,,,0,12,PSA enrollment by grade,k12,70,43,9,0,7.8,13,established,True,False,private,Active,K-12,anova-center-for-education-contra-costa-contra-costa
07617967077894,Arlington Christian School,West Contra Costa Unified,Contra Costa,07,,,,,,,,0,12,PSA enrollment by grade,k12,41,34,4,0,10.2,13,micro,True,False,private,Active,K-12,arlington-christian-school-contra-costa
